timestamp_ms,market_slug,timeframe,time_till_end,seconds_till_end,up_best_bid,up_best_ask,down_best_bid,down_best_ask,up_spread,down_spread,up_bid_depth5,up_ask_depth5,down_bid_depth5,down_ask_depth5,up_imbalance,down_imbalance,up_microprice,down_microprice,arb_bid_sum_l1,arb_edge_l1
1782168740974,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:40,460,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168744314,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:36,456,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168747658,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:33,453,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,726.24,726.24,138.52,-0.6796336555807392,0.6796336555807392,0.0016625215228620626,0.998337478477138,0.998,0.0020000000000000018
1782168750997,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:30,450,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,726.24,726.24,243.52,-0.49777264477808947,0.49777264477808947,0.001930958024313786,0.9980690419756864,0.998,0.0020000000000000018
1782168754324,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:26,446,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,726.24,726.24,243.52,-0.49777264477808947,0.49777264477808947,0.001930958024313786,0.9980690419756864,0.998,0.0020000000000000018
1782168757656,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:23,443,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,834.04,834.04,243.52,-0.54801588774639,0.54801588774639,0.001930958024313786,0.9980690419756864,0.998,0.0020000000000000018
1782168760976,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:20,440,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168764339,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:16,436,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168767653,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:13,433,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
1782168770976,bitcoin-up-or-down-june-22-2026-6pm-et,1h,7:10,430,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,243.52,864.92,864.92,243.52,-0.5606077009129948,0.5606077009129948,0.0018790701032416434,0.9981209298967584,0.998,0.0020000000000000018
